,simulation_time,timeout_set,timeout_end,current_data_load,stable_data_load,communication_status
0,0.22271930518402472,False,0.0,0,0,FREE
1,0.22271930518402472,False,0.0,5,5,FREE
2,0.22271930518402472,False,0.0,5,5,PAIRED
3,0.22271930518402472,False,0.0,10,10,PAIRED
4,0.22271930518402472,False,0.0,15,15,PAIRED
5,0.22271930518402472,False,0.0,15,15,PAIRED_FINISHED
6,0.5871565726550199,True,5.222719305184024,15,15,PAIRED_FINISHED
7,0.5871565726550199,True,5.222719305184024,20,20,PAIRED_FINISHED
8,0.5871565726550199,True,5.222719305184024,25,25,PAIRED_FINISHED
9,0.5871565726550199,True,5.222719305184024,25,25,PAIRED_FINISHED
10,0.6991435859615972,True,5.222719305184024,30,30,PAIRED_FINISHED
11,0.6991435859615972,True,5.222719305184024,35,35,PAIRED_FINISHED
12,0.6991435859615972,True,5.222719305184024,40,40,PAIRED_FINISHED
13,0.6991435859615972,True,5.222719305184024,40,40,PAIRED_FINISHED
14,0.739659625243467,True,5.222719305184024,45,45,PAIRED_FINISHED
15,0.8718161748892664,True,5.222719305184024,45,45,PAIRED_FINISHED
16,1.15491867522594,True,5.222719305184024,45,45,PAIRED_FINISHED
17,1.286121804650779,True,5.222719305184024,45,45,PAIRED_FINISHED
18,1.286121804650779,True,5.222719305184024,50,50,PAIRED_FINISHED
19,1.286121804650779,True,5.222719305184024,55,55,PAIRED_FINISHED
20,1.286121804650779,True,5.222719305184024,55,55,PAIRED_FINISHED
21,1.788087390949329,True,5.222719305184024,60,60,PAIRED_FINISHED
22,1.8157770172857508,True,5.222719305184024,60,60,PAIRED_FINISHED
23,1.8561627670137049,True,5.222719305184024,60,60,PAIRED_FINISHED
24,2.026448052821933,True,5.222719305184024,60,60,PAIRED_FINISHED
25,2.026448052821933,True,5.222719305184024,65,65,PAIRED_FINISHED
26,2.026448052821933,True,5.222719305184024,70,70,PAIRED_FINISHED
27,2.026448052821933,True,5.222719305184024,70,70,PAIRED_FINISHED
28,2.237102573672562,True,5.222719305184024,75,75,PAIRED_FINISHED
29,2.5084168097067496,True,5.222719305184024,75,75,PAIRED_FINISHED
30,2.5084168097067496,True,5.222719305184024,80,80,PAIRED_FINISHED
31,2.5084168097067496,True,5.222719305184024,85,85,PAIRED_FINISHED
32,2.5084168097067496,True,5.222719305184024,85,85,PAIRED_FINISHED
33,2.5923184002160093,True,5.222719305184024,90,90,PAIRED_FINISHED
34,2.657656666212113,True,5.222719305184024,90,90,PAIRED_FINISHED
35,2.657656666212113,True,5.222719305184024,95,95,PAIRED_FINISHED
36,2.657656666212113,True,5.222719305184024,100,100,PAIRED_FINISHED
37,2.657656666212113,True,5.222719305184024,100,100,PAIRED_FINISHED
38,2.658205591948925,True,5.222719305184024,105,105,PAIRED_FINISHED
39,3.28851617031715,True,5.222719305184024,105,105,PAIRED_FINISHED
40,3.4390984284385864,True,5.222719305184024,105,105,PAIRED_FINISHED
41,3.455845007134325,True,5.222719305184024,105,105,PAIRED_FINISHED
42,3.455845007134325,True,5.222719305184024,110,110,PAIRED_FINISHED
43,3.455845007134325,True,5.222719305184024,115,115,PAIRED_FINISHED
44,3.455845007134325,True,5.222719305184024,115,115,PAIRED_FINISHED
45,3.486910442609112,True,5.222719305184024,120,120,PAIRED_FINISHED
46,4.032639541137812,True,5.222719305184024,120,120,PAIRED_FINISHED
47,4.3275372208495275,True,5.222719305184024,120,120,PAIRED_FINISHED
48,4.337200896482495,True,5.222719305184024,120,120,PAIRED_FINISHED
49,4.337200896482495,True,5.222719305184024,125,125,PAIRED_FINISHED
50,4.337200896482495,True,5.222719305184024,130,130,PAIRED_FINISHED
51,4.337200896482495,True,5.222719305184024,130,130,PAIRED_FINISHED
52,4.447075110611355,True,5.222719305184024,135,135,PAIRED_FINISHED
53,4.656590964330661,True,5.222719305184024,135,135,PAIRED_FINISHED
54,5.117927424760198,True,5.222719305184024,135,135,PAIRED_FINISHED
55,5.209429760369987,True,5.222719305184024,135,135,PAIRED_FINISHED
56,5.294655519201547,False,5.222719305184024,135,135,FREE
57,5.294655519201547,False,5.222719305184024,140,140,FREE
58,5.294655519201547,False,5.222719305184024,140,140,PAIRED
59,5.294655519201547,False,5.222719305184024,145,145,PAIRED
60,5.294655519201547,False,5.222719305184024,150,150,PAIRED
61,5.294655519201547,False,5.222719305184024,150,150,PAIRED_FINISHED
62,5.679496279594738,True,10.294655519201548,150,150,PAIRED_FINISHED
63,5.791673332459917,True,10.294655519201548,150,150,PAIRED_FINISHED
64,5.791673332459917,True,10.294655519201548,155,155,PAIRED_FINISHED
65,5.791673332459917,True,10.294655519201548,160,160,PAIRED_FINISHED
66,5.791673332459917,True,10.294655519201548,160,160,PAIRED_FINISHED
67,5.926108887673119,True,10.294655519201548,165,165,PAIRED_FINISHED
68,6.028374591539384,True,10.294655519201548,165,165,PAIRED_FINISHED
69,6.200356687123608,True,10.294655519201548,165,165,PAIRED_FINISHED
70,6.424475210467481,True,10.294655519201548,165,165,PAIRED_FINISHED
71,6.537669191206416,True,10.294655519201548,165,165,PAIRED_FINISHED
72,6.537669191206416,True,10.294655519201548,170,170,PAIRED_FINISHED
73,6.537669191206416,True,10.294655519201548,175,175,PAIRED_FINISHED
74,6.537669191206416,True,10.294655519201548,175,175,PAIRED_FINISHED
75,6.574216962064917,True,10.294655519201548,180,180,PAIRED_FINISHED
76,6.574216962064917,True,10.294655519201548,185,185,PAIRED_FINISHED
77,6.574216962064917,True,10.294655519201548,190,190,PAIRED_FINISHED
