,simulation_time,timeout_set,timeout_end,current_data_load,stable_data_load,communication_status
0,1.195453756335,False,0.0,0,0,FREE
1,1.2517745526519999,False,0.0,0,0,FREE
2,1.252386665864,False,0.0,5,5,FREE
3,1.252554707641,False,0.0,10,10,FREE
4,1.3573014568619999,False,0.0,15,15,FREE
5,1.3574695248,False,0.0,20,20,FREE
6,1.357697570083,False,0.0,25,25,FREE
7,1.458070904118,False,0.0,30,30,FREE
8,1.674503217369,False,0.0,30,30,FREE
9,1.67485127323,False,0.0,35,35,FREE
10,1.675299330573,False,0.0,40,40,FREE
11,1.813297750966,False,0.0,45,45,FREE
12,2.167787458771,False,0.0,45,45,FREE
13,2.1701301152159997,False,0.0,45,45,FREE
14,2.241643126154,False,0.0,45,45,FREE
15,2.242211164589,False,0.0,50,50,FREE
16,2.242459224046,False,0.0,55,55,FREE
17,2.34752827184,False,0.0,60,60,FREE
18,2.347756332465,False,0.0,65,65,FREE
19,2.348244410786,False,0.0,70,70,FREE
20,2.57220172894,False,0.0,75,75,FREE
21,2.889441789058,False,0.0,75,75,FREE
22,3.055147052774,False,0.0,75,75,FREE
23,3.05533506408,False,0.0,80,80,FREE
24,3.055583136588,False,0.0,85,85,FREE
25,3.199068873696,False,0.0,90,90,FREE
26,3.199276949293,False,0.0,95,95,FREE
27,3.1995050560119997,False,0.0,100,100,FREE
28,3.464995941234,False,0.0,105,105,FREE
29,3.49366127091,False,0.0,105,105,FREE
30,3.83064720771,False,0.0,105,105,FREE
31,3.8307953209259997,False,0.0,110,110,FREE
32,3.830983400982,False,0.0,115,115,FREE
33,3.922324236189,False,0.0,120,120,FREE
34,4.097234082715,False,0.0,120,120,FREE
35,4.396374045513,False,0.0,120,120,FREE
36,4.3985342791079995,False,0.0,120,120,FREE
37,4.6205835918639995,False,0.0,120,120,FREE
38,4.62083169152,False,0.0,125,125,FREE
39,4.621499750856,False,0.0,130,130,FREE
40,4.6747572195239995,False,0.0,135,135,FREE
41,4.913254326201,False,0.0,135,135,FREE
42,4.918653959037,False,0.0,135,135,FREE
43,4.918921989684,False,0.0,140,140,FREE
44,4.919130039086,False,0.0,145,145,FREE
45,5.145858559802,False,0.0,150,150,FREE
46,5.146186598028,False,0.0,155,155,FREE
47,5.146774639843,False,0.0,160,160,FREE
48,5.319412682648,False,0.0,165,165,FREE
49,5.319700718689,False,0.0,170,170,FREE
50,5.320008806479,False,0.0,175,175,FREE
51,5.469424937177,False,0.0,180,180,FREE
52,5.4939476720139995,False,0.0,180,180,FREE
53,5.518968297141,False,0.0,180,180,FREE
54,5.519336347814,False,0.0,185,185,FREE
55,5.519564377188,False,0.0,190,190,FREE
56,5.577601967346,False,0.0,195,195,FREE
57,5.733248783853,False,0.0,195,195,FREE
58,5.73345686694,False,0.0,200,200,FREE
59,5.734044889165,False,0.0,205,205,FREE
60,6.068010194723,False,0.0,210,210,FREE
61,6.212761206986,False,0.0,210,210,FREE
62,6.233315292253,False,0.0,210,210,FREE
63,6.233563366752,False,0.0,215,215,FREE
64,6.234051446999,False,0.0,220,220,FREE
65,6.580636671913,False,0.0,225,225,FREE
66,6.799739577921,False,0.0,225,225,FREE
