,simulation_time,timeout_set,timeout_end,current_data_load,stable_data_load,communication_status
0,0.13424993812532682,False,0.0,0,0,FREE
1,0.13424993812532682,False,0.0,0,0,FREE
2,0.13424993812532682,False,0.0,0,0,PAIRED_FINISHED
3,0.3449836885717057,True,5.134249938125327,0,0,PAIRED_FINISHED
4,0.8060712369203394,True,5.134249938125327,0,0,PAIRED_FINISHED
5,0.8167023006437398,True,5.134249938125327,0,0,PAIRED_FINISHED
6,0.8167023006437398,True,5.134249938125327,5,5,PAIRED_FINISHED
7,0.8167023006437398,True,5.134249938125327,10,10,PAIRED_FINISHED
8,0.8167023006437398,True,5.134249938125327,15,15,PAIRED_FINISHED
9,1.0309870289132428,True,5.134249938125327,15,15,PAIRED_FINISHED
10,1.090930575859012,True,5.134249938125327,15,15,PAIRED_FINISHED
11,1.143440377760541,True,5.134249938125327,15,15,PAIRED_FINISHED
12,1.143440377760541,True,5.134249938125327,20,20,PAIRED_FINISHED
13,1.143440377760541,True,5.134249938125327,25,25,PAIRED_FINISHED
14,1.143440377760541,True,5.134249938125327,30,30,PAIRED_FINISHED
15,1.1755758049877847,True,5.134249938125327,30,30,PAIRED_FINISHED
16,1.4665412737445913,True,5.134249938125327,30,30,PAIRED_FINISHED
17,1.6409268249916544,True,5.134249938125327,30,30,PAIRED_FINISHED
18,1.6409268249916544,True,5.134249938125327,35,35,PAIRED_FINISHED
19,1.6409268249916544,True,5.134249938125327,40,40,PAIRED_FINISHED
20,1.6409268249916544,True,5.134249938125327,45,45,PAIRED_FINISHED
21,1.8233206244852511,True,5.134249938125327,45,45,PAIRED_FINISHED
22,1.9048060967765235,True,5.134249938125327,45,45,PAIRED_FINISHED
23,2.1451828094007235,True,5.134249938125327,45,45,PAIRED_FINISHED
24,2.3209885918784026,True,5.134249938125327,45,45,PAIRED_FINISHED
25,2.357995674133439,True,5.134249938125327,45,45,PAIRED_FINISHED
26,2.606996811893381,True,5.134249938125327,45,45,PAIRED_FINISHED
27,2.606996811893381,True,5.134249938125327,50,50,PAIRED_FINISHED
28,2.606996811893381,True,5.134249938125327,55,55,PAIRED_FINISHED
29,2.606996811893381,True,5.134249938125327,60,60,PAIRED_FINISHED
30,2.817363026760589,True,5.134249938125327,60,60,PAIRED_FINISHED
31,2.817363026760589,True,5.134249938125327,65,65,PAIRED_FINISHED
32,2.817363026760589,True,5.134249938125327,70,70,PAIRED_FINISHED
33,2.817363026760589,True,5.134249938125327,75,75,PAIRED_FINISHED
34,3.229420553964302,True,5.134249938125327,75,75,PAIRED_FINISHED
35,3.3251388256326857,True,5.134249938125327,75,75,PAIRED_FINISHED
36,3.4229570172400603,True,5.134249938125327,75,75,PAIRED_FINISHED
37,3.4229570172400603,True,5.134249938125327,80,80,PAIRED_FINISHED
38,3.4229570172400603,True,5.134249938125327,85,85,PAIRED_FINISHED
39,3.4229570172400603,True,5.134249938125327,90,90,PAIRED_FINISHED
40,3.820707027735319,True,5.134249938125327,90,90,PAIRED_FINISHED
41,3.820707027735319,True,5.134249938125327,95,95,PAIRED_FINISHED
42,3.820707027735319,True,5.134249938125327,100,100,PAIRED_FINISHED
43,3.820707027735319,True,5.134249938125327,105,105,PAIRED_FINISHED
44,3.9175770456192747,True,5.134249938125327,105,105,PAIRED_FINISHED
45,4.000850581572665,True,5.134249938125327,105,105,PAIRED_FINISHED
46,4.000850581572665,True,5.134249938125327,110,110,PAIRED_FINISHED
47,4.000850581572665,True,5.134249938125327,115,115,PAIRED_FINISHED
48,4.000850581572665,True,5.134249938125327,120,120,PAIRED_FINISHED
49,4.294673157647498,True,5.134249938125327,120,120,PAIRED_FINISHED
50,4.538841093647247,True,5.134249938125327,120,120,PAIRED_FINISHED
51,4.6777143572611575,True,5.134249938125327,120,120,PAIRED_FINISHED
52,4.6777143572611575,True,5.134249938125327,125,125,PAIRED_FINISHED
53,4.6777143572611575,True,5.134249938125327,130,130,PAIRED_FINISHED
54,4.6777143572611575,True,5.134249938125327,135,135,PAIRED_FINISHED
55,5.074866130528484,True,5.134249938125327,135,135,PAIRED_FINISHED
56,5.422927866524319,False,5.134249938125327,135,135,PAIRED_FINISHED
57,5.422927866524319,False,5.134249938125327,135,135,FREE
58,5.422927866524319,False,5.134249938125327,135,135,PAIRED_FINISHED
59,5.544793146071035,True,10.422927866524319,135,135,PAIRED_FINISHED
60,5.544793146071035,True,10.422927866524319,140,140,PAIRED_FINISHED
61,5.544793146071035,True,10.422927866524319,140,140,PAIRED_FINISHED
62,5.544793146071035,True,10.422927866524319,145,145,PAIRED_FINISHED
63,5.675354235561179,True,10.422927866524319,150,150,PAIRED_FINISHED
64,5.710344156748967,True,10.422927866524319,150,150,PAIRED_FINISHED
65,5.716980240021004,True,10.422927866524319,150,150,PAIRED_FINISHED
66,5.722728553339071,True,10.422927866524319,150,150,PAIRED_FINISHED
67,6.099387994098676,True,10.422927866524319,150,150,PAIRED_FINISHED
68,6.099387994098676,True,10.422927866524319,155,155,PAIRED_FINISHED
69,6.099387994098676,True,10.422927866524319,155,155,PAIRED_FINISHED
70,6.099387994098676,True,10.422927866524319,160,160,PAIRED_FINISHED
71,6.142886207779193,True,10.422927866524319,165,165,PAIRED_FINISHED
72,6.548511370075012,True,10.422927866524319,165,165,PAIRED_FINISHED
73,6.8425472731076535,True,10.422927866524319,165,165,PAIRED_FINISHED
74,6.91704286526999,True,10.422927866524319,165,165,PAIRED_FINISHED
75,6.91704286526999,True,10.422927866524319,170,170,PAIRED_FINISHED
